i,step,speed,pwm
0,53631318,0.60,-357.04,1740
1,53633318,0.60,-357.04,1740
2,53635318,0.60,-357.04,1740
3,53637317,0.60,-321.33,1740
4,53639318,0.60,-321.33,1740
5,53641318,0.60,-321.33,1740
6,53643317,0.60,-289.20,1740
7,53645318,0.60,-289.20,1740
8,53647318,0.60,-289.20,1740
9,53649317,0.60,-260.28,1740
10,53651318,0.60,-260.28,1740
11,53653318,0.60,-260.28,1740
12,53655317,0.60,-234.25,1740
13,53657318,0.60,-234.25,1740
14,53659318,0.60,-234.25,1740
15,53661317,0.60,-210.83,1740
16,53663318,0.60,-210.83,1740
17,53665318,0.60,-210.83,1740
18,53667317,0.60,-189.74,1740
19,53669318,0.60,-189.74,1740
20,53671318,0.60,-189.74,1740
21,53673317,0.60,-170.77,1740
22,53675318,0.60,-170.77,1740
23,53677318,0.60,-170.77,1740
24,53679317,0.60,-153.69,1740
25,53681318,0.60,-153.69,1740
26,53683318,0.60,-153.69,1740
27,53685317,0.60,-138.32,1740
28,53687318,0.60,-138.32,1740
29,53689318,0.60,-138.32,1740
30,53691317,0.60,-124.49,1740
31,53693318,0.60,-124.49,1740
32,53695318,0.60,-124.49,1740
33,53697317,0.60,-112.04,1740
34,53699318,0.60,-112.04,1740
35,53701318,0.60,-112.04,1740
36,53703317,0.60,-100.84,1740
37,53705318,0.60,-100.84,1740
38,53707318,0.60,-100.84,1740
39,53709317,0.60,-90.75,1740
40,53711318,0.60,-90.75,1740
41,53713318,0.60,-90.75,1740
42,53715317,0.60,-81.68,1740
43,53717318,0.60,-81.68,1740
44,53719318,0.60,-81.68,1740
45,53721317,0.60,-73.51,1740
46,53723318,0.60,-73.51,1740
47,53725318,0.60,-73.51,1740
48,53727317,0.60,-66.16,1740
49,53729318,0.60,-66.16,1740
50,53731318,0.60,-66.16,1740
51,53733317,0.60,-59.54,1740
52,53735318,0.60,-59.54,1740
53,53737318,0.60,-59.54,1740
54,53739317,0.60,-53.59,1740
55,53741318,0.60,-53.59,1740
56,53743318,0.60,-53.59,1740
57,53745317,0.60,-48.12,1740
58,53747318,0.60,-48.12,1740
59,53749317,0.60,-48.12,1740
60,53751318,0.60,-42.34,1740
61,53753318,0.60,-42.34,1740
62,53755317,0.60,-42.34,1740
63,53757318,0.60,-37.54,1740
64,53759318,0.60,-37.54,1740
65,53761318,0.60,-37.54,1740
66,53763317,0.60,-34.35,1740
67,53765318,0.60,-34.35,1740
68,53767317,0.60,-34.35,1740
69,53769318,0.60,-31.59,1740
70,53771318,0.60,-31.59,1740
71,53773318,0.60,-31.59,1740
72,53775317,0.60,-28.21,1740
73,53777318,0.60,-28.21,1740
74,53779317,0.60,-28.21,1740
75,53781318,0.60,-24.99,1740
76,53783318,0.60,-24.99,1740
77,53785318,0.60,-24.99,1740
78,53787317,0.60,-25.39,1740
79,53789318,0.60,-25.39,1740
80,53791317,0.60,-25.39,1740
81,53793318,0.60,-28.02,1740
82,53795318,0.60,-28.02,1740
83,53797317,0.60,-28.02,1740
84,53799318,0.60,-31.70,1740
85,53801318,0.60,-31.70,1740
86,53803318,0.60,-31.70,1740
87,53805317,0.60,-35.74,1740
88,53807318,0.60,-35.74,1740
89,53809318,0.60,-35.74,1740
90,53811317,0.60,-39.78,1740
91,53813318,0.60,-39.78,1740
92,53815318,0.60,-39.78,1740
93,53817317,0.60,-43.70,1740
94,53819318,0.60,-43.70,1740
95,53821318,0.60,-43.70,1740
96,53823317,0.60,-47.57,1740
97,53825318,0.60,-47.57,1740
98,53827317,0.60,-47.57,1740
99,53829318,0.60,-51.10,1740
100,53831318,0.60,-51.10,1740
101,53833317,0.60,-51.10,1740
102,53835318,0.60,-54.46,1740
103,53837318,0.60,-54.46,1740
104,53839318,0.60,-54.46,1740
105,53841317,0.60,-57.48,1740
106,53843318,0.60,-57.48,1740
107,53845318,0.60,-57.48,1740
108,53847317,0.60,-60.08,1740
109,53849318,0.60,-60.08,1740
110,53851317,0.60,-60.08,1740
111,53853318,0.60,-62.37,1740
112,53855318,0.60,-62.37,1740
113,53857318,0.60,-62.37,1740
114,53859317,0.60,-64.26,1740
115,53861318,0.60,-64.26,1740
116,53863317,0.60,-64.26,1740
117,53865318,0.60,-66.02,1740
118,53867318,0.60,-66.02,1740
119,53869318,0.60,-66.02,1740
120,53871317,0.60,-70.32,1740
121,53873318,0.60,-70.32,1740
122,53875318,0.60,-70.32,1740
123,53877317,0.60,-76.92,1740
124,53879318,0.60,-76.92,1740
125,53881317,0.60,-76.92,1740
126,53883318,0.60,-84.46,1740
127,53885318,0.60,-84.46,1740
128,53887317,0.60,-84.46,1740
129,53889318,0.60,-93.34,1740
130,53891318,0.60,-93.34,1740
131,53893318,0.60,-93.34,1740
132,53895317,0.60,-103.78,1740
133,53897318,0.60,-103.78,1740
134,53899317,0.60,-103.78,1740
135,53901318,0.60,-115.21,1740
136,53903318,0.60,-115.21,1740
137,53905317,0.60,-115.21,1740
138,53907318,0.60,-127.84,1740
139,53909318,0.60,-127.84,1740
140,53911317,0.60,-127.84,1740
141,53913318,0.60,-141.19,1740
142,53915318,0.60,-141.19,1740
143,53917317,0.60,-141.19,1740
144,53919318,0.60,-154.40,1740
145,53921318,0.60,-154.40,1740
146,53923318,0.60,-154.40,1740
147,53925317,0.60,-167.43,1740
148,53927318,0.60,-167.43,1740
149,53929317,0.60,-167.43,1740
150,53931318,0.60,-180.28,1740
151,53933318,0.60,-180.28,1740
152,53935318,0.60,-180.28,1740
153,53937317,0.60,-193.05,1740
154,53939318,0.60,-193.05,1740
155,53941317,0.60,-193.05,1740
156,53943318,0.60,-205.61,1740
157,53945318,0.60,-205.61,1740
158,53947317,0.60,-205.61,1740
159,53949318,0.60,-218.06,1740
160,53951318,0.60,-218.06,1740
161,53953318,0.60,-218.06,1740
162,53955318,0.60,-230.46,1740
163,53957318,0.60,-230.46,1740
164,53959317,0.60,-230.46,1740
165,53961318,0.60,-242.69,1740
166,53963318,0.60,-242.69,1740
167,53965317,0.60,-242.69,1740
168,53967318,0.60,-254.90,1740
169,53969318,0.60,-254.90,1740
170,53971318,0.60,-254.90,1740
171,53973317,0.60,-266.91,1740
172,53975318,0.60,-266.91,1740
173,53977318,0.60,-266.91,1740
174,53979317,0.60,-278.91,1740
175,53981318,0.60,-278.91,1740
176,53983318,0.60,-278.91,1740
177,53985317,0.60,-290.79,1740
178,53987318,0.60,-290.79,1740
179,53989317,0.60,-290.79,1740
180,53991318,0.60,-302.61,1740
181,53993318,0.60,-302.61,1740
182,53995317,0.60,-302.61,1740
183,53997318,0.60,-314.33,1740
184,53999318,0.60,-314.33,1740
185,54001317,0.60,-314.33,1740
186,54003318,0.60,-325.97,1740
187,54005318,0.60,-325.97,1740
188,54007317,0.60,-325.97,1740
189,54009318,0.60,-337.57,1740
190,54011318,0.60,-337.57,1740
191,54013318,0.60,-337.57,1740
192,54015317,0.60,-348.99,1740
193,54017318,0.60,-348.99,1740
194,54019318,0.60,-348.99,1740
195,54021317,0.60,-359.82,1740
196,54023318,0.60,-359.82,1740
197,54025318,0.60,-359.82,1740
198,54027317,0.60,-370.09,1740
199,54029318,0.60,-370.09,1740
200,54031317,0.60,-370.09,1740
201,54033318,0.60,-379.72,1740
202,54035318,0.60,-379.72,1740
203,54037318,0.60,-379.72,1740
204,54039317,0.60,-388.68,1740
205,54041318,0.60,-388.68,1740
206,54043318,0.60,-388.68,1740
207,54045317,0.60,-396.92,1740
208,54047318,0.60,-396.92,1740
209,54049317,0.60,-396.92,1740
210,54051318,0.60,-404.49,1740
211,54053318,0.60,-404.49,1740
212,54055317,0.60,-404.49,1740
213,54057318,0.60,-411.53,1740
214,54059318,0.60,-411.53,1740
215,54061318,0.60,-411.53,1740
216,54063317,0.60,-417.83,1740
217,54065318,0.60,-417.83,1740
218,54067317,0.60,-417.83,1740
219,54069318,0.60,-423.64,1740
220,54071318,0.60,-423.64,1740
221,54073317,0.60,-423.64,1740
222,54075318,0.60,-429.00,1740
223,54077318,0.60,-429.00,1740
224,54079317,0.60,-429.00,1740
225,54081318,0.60,-433.78,1740
226,54083317,0.60,-433.78,1740
227,54085318,0.60,-433.78,1740
228,54087318,0.60,-438.07,1740
229,54089318,0.60,-438.07,1740
230,54091318,0.60,-438.07,1740
231,54093317,0.60,-441.92,1740
232,54095318,0.60,-441.92,1740
233,54097318,0.60,-441.92,1740
234,54099317,0.60,-445.51,1740
235,54101318,0.60,-445.51,1740
236,54103317,0.60,-445.51,1740
237,54105318,0.60,-448.51,1740
238,54107318,0.60,-448.51,1740
239,54109318,0.60,-448.51,1740
240,54111317,0.60,-451.50,1740
241,54113318,0.60,-451.50,1740
242,54115317,0.60,-451.50,1740
243,54117318,0.60,-454.07,1740
244,54119318,0.60,-454.07,1740
245,54121317,0.60,-454.07,1740
246,54123318,0.60,-456.38,1740
247,54125318,0.60,-456.38,1740
248,54127317,0.60,-456.38,1740
249,54129318,0.60,-458.53,1740
250,54131318,0.60,-458.53,1740
251,54133317,0.60,-458.53,1740
252,54135318,0.60,-460.34,1740
253,54137318,0.60,-460.34,1740
254,54139317,0.60,-460.34,1740
255,54141318,0.60,-462.09,1740
256,54143318,0.60,-462.09,1740
257,54145318,0.60,-462.09,1740
258,54147317,0.60,-463.61,1740
259,54149318,0.60,-463.61,1740
260,54151318,0.60,-463.61,1740
261,54153317,0.60,-464.98,1740
262,54155318,0.60,-464.98,1740
263,54157318,0.60,-464.98,1740
264,54159317,0.60,-466.37,1740
265,54161318,0.60,-466.37,1740
266,54163317,0.60,-466.37,1740
267,54165318,0.60,-467.45,1740
268,54167318,0.60,-467.45,1740
269,54169318,0.60,-467.45,1740
270,54171317,0.60,-468.49,1740
271,54173318,0.60,-468.49,1740
272,54175318,0.60,-468.49,1740
273,54177317,0.60,-469.43,1740
274,54179318,0.60,-469.43,1740
275,54181318,0.60,-469.43,1740
276,54183317,0.60,-470.21,1740
277,54185318,0.60,-470.21,1740
278,54187318,0.60,-470.21,1740
279,54189317,0.60,-470.97,1740
280,54191318,0.60,-470.97,1740
281,54193318,0.60,-470.97,1740
282,54195317,0.60,-471.48,1740
283,54197318,0.60,-471.48,1740
284,54199318,0.60,-471.48,1740
285,54201317,0.60,-472.22,1740
286,54203318,0.60,-472.22,1740
287,54205318,0.60,-472.22,1740
288,54207317,0.60,-472.72,1740
289,54209318,0.60,-472.72,1740
290,54211317,0.60,-472.72,1740
291,54213318,0.60,-473.34,1740
292,54215318,0.60,-473.34,1740
293,54217318,0.60,-473.34,1740
294,54219317,0.60,-473.79,1740
295,54221318,0.60,-473.79,1740
296,54223317,0.60,-473.79,1740
297,54225318,0.60,-474.19,1740
298,54227318,0.60,-474.19,1740
299,54229318,0.60,-474.19,1740
300,54231317,0.60,-474.67,1740
301,54233318,0.60,-474.67,1740
302,54235317,0.60,-474.67,1740
303,54237318,0.60,-474.87,1740
304,54239318,0.60,-474.87,1740
305,54241318,0.60,-474.87,1740
306,54243317,0.60,-475.34,1740
307,54245317,0.60,-475.34,1740
308,54247318,0.60,-475.34,1740
309,54249318,0.60,-475.64,1740
310,54251318,0.60,-475.64,1740
311,54253317,0.60,-475.64,1740
312,54255318,0.60,-475.85,1740
313,54257318,0.60,-475.85,1740
314,54259317,0.60,-475.85,1740
315,54261318,0.60,-476.16,1740
316,54263318,0.60,-476.16,1740
317,54265317,0.60,-476.16,1740
318,54267318,0.60,-476.38,1740
319,54269318,0.60,-476.38,1740
320,54271317,0.60,-476.38,1740
321,54273318,0.60,-476.52,1740
322,54275318,0.60,-476.52,1740
323,54277317,0.60,-476.52,1740
324,54279318,0.60,-476.65,1740
325,54281318,0.60,-476.65,1740
326,54283318,0.60,-476.65,1740
327,54285317,0.60,-476.72,1740
328,54287318,0.60,-476.72,1740
329,54289317,0.60,-476.72,1740
330,54291318,0.60,-476.93,1740
331,54293318,0.60,-476.93,1740
332,54295318,0.60,-476.93,1740
333,54297317,0.60,-476.86,1740
334,54299318,0.60,-476.86,1740
335,54301317,0.60,-476.86,1740
336,54303318,0.60,-477.00,1740
337,54305318,0.60,-477.00,1740
338,54307318,0.60,-477.00,1740
339,54309317,0.60,-477.09,1740
340,54311318,0.60,-477.09,1740
341,54313318,0.60,-477.09,1740
342,54315318,0.60,-477.16,1740
343,54317317,0.60,-477.16,1740
344,54319318,0.60,-477.16,1740
345,54321318,0.60,-477.28,1740
346,54323318,0.60,-477.28,1740
347,54325318,0.60,-477.28,1740
348,54327317,0.60,-477.27,1740
349,54329318,0.60,-477.27,1740
350,54331317,0.60,-477.27,1740
351,54333318,0.60,-477.49,1740
352,54335318,0.60,-477.49,1740
353,54337317,0.60,-477.49,1740
354,54339318,0.60,-477.36,1740
355,54341318,0.60,-477.36,1740
356,54343317,0.60,-477.36,1740
357,54345318,0.60,-477.57,1740
358,54347318,0.60,-477.57,1740
359,54349317,0.60,-477.57,1740
360,54351318,0.60,-477.65,1740
361,54353318,0.60,-477.65,1740
362,54355317,0.60,-477.65,1740
363,54357318,0.60,-477.61,1740
364,54359318,0.60,-477.61,1740
365,54361318,0.60,-477.61,1740
366,54363317,0.60,-477.81,1740
367,54365318,0.60,-477.81,1740
368,54367318,0.60,-477.81,1740
369,54369317,0.60,-477.92,1740
370,54371318,0.60,-477.92,1740
371,54373317,0.60,-477.92,1740
372,54375318,0.60,-477.96,1740
373,54377318,0.60,-477.96,1740
374,54379317,0.60,-477.96,1740
375,54381318,0.60,-477.94,1740
376,54383318,0.60,-477.94,1740
377,54385317,0.60,-477.94,1740
378,54387318,0.60,-477.93,1740
379,54389318,0.60,-477.93,1740
380,54391317,0.60,-477.93,1740
381,54393318,0.60,-478.03,1740
382,54395318,0.60,-478.03,1740
383,54397318,0.60,-478.03,1740
384,54399317,0.60,-477.96,1740
385,54401318,0.60,-477.96,1740
386,54403318,0.60,-477.96,1740
387,54405317,0.60,-478.06,1740
388,54407318,0.60,-478.06,1740
389,54409317,0.60,-478.06,1740
390,54411318,0.60,-478.08,1740
391,54413318,0.60,-478.08,1740
392,54415318,0.60,-478.08,1740
393,54417317,0.60,-478.06,1740
394,54419318,0.60,-478.06,1740
395,54421317,0.60,-478.06,1740
396,54423318,0.60,-478.09,1740
397,54425318,0.60,-478.09,1740
398,54427318,0.60,-478.09,1740
399,54429317,0.60,-478.01,1740
400,54431318,0.60,-478.01,1740
401,54433318,0.60,-478.01,1740
402,54435317,0.60,-478.04,1740
403,54437318,0.60,-478.04,1740
404,54439317,0.60,-478.04,1740
405,54441318,0.60,-477.78,1740
406,54443318,0.60,-477.78,1740
407,54445317,0.60,-477.78,1740
408,54447318,0.60,-477.96,1740
409,54449318,0.60,-477.96,1740
410,54451318,0.60,-477.96,1740
411,54453317,0.60,-478.01,1740
412,54455318,0.60,-478.01,1740
413,54457317,0.60,-478.01,1740
414,54459318,0.60,-477.98,1740
415,54461318,0.60,-477.98,1740
416,54463317,0.60,-477.98,1740
417,54465318,0.60,-478.08,1740
418,54467318,0.60,-478.08,1740
419,54469317,0.60,-478.08,1740
420,54471318,0.60,-478.05,1740
421,54473318,0.60,-478.05,1740
422,54475318,0.60,-478.05,1740
423,54477317,0.60,-478.04,1740
424,54479318,0.60,-478.04,1740
425,54481317,0.60,-478.04,1740
426,54483318,0.60,-478.01,1740
427,54485318,0.60,-478.01,1740
428,54487317,0.60,-478.01,1740
429,54489318,0.60,-477.98,1740
430,54491318,0.60,-477.98,1740
431,54493317,0.60,-477.98,1740
432,54495318,0.60,-478.02,1740
433,54497318,0.60,-478.02,1740
434,54499317,0.60,-478.02,1740
435,54501318,0.60,-477.94,1740
436,54503318,0.60,-477.94,1740
437,54505317,0.60,-477.94,1740
438,54507318,0.60,-477.93,1740
439,54509318,0.60,-477.93,1740
440,54511317,0.60,-477.93,1740
441,54513318,0.60,-477.97,1740
442,54515318,0.60,-477.97,1740
443,54517317,0.60,-477.97,1740
444,54519318,0.60,-477.96,1740
445,54521318,0.60,-477.96,1740
446,54523317,0.60,-477.96,1740
447,54525318,0.60,-477.95,1740
448,54527318,0.60,-477.95,1740
449,54529318,0.60,-477.95,1740
450,54531317,0.60,-477.88,1740
451,54533318,0.60,-477.88,1740
452,54535318,0.60,-477.88,1740
453,54537317,0.60,-477.99,1740
454,54539318,0.60,-477.99,1740
455,54541318,0.60,-477.99,1740
456,54543317,0.60,-477.91,1740
457,54545318,0.60,-477.91,1740
458,54547318,0.60,-477.91,1740
459,54549318,0.60,-478.01,1740
460,54551318,0.60,-478.01,1740
461,54553318,0.60,-478.01,1740
462,54555317,0.60,-478.05,1740
463,54557318,0.60,-478.05,1740
464,54559318,0.60,-478.05,1740
465,54561317,0.60,-478.02,1740
466,54563318,0.60,-478.02,1740
467,54565317,0.60,-478.02,1740
468,54567318,0.60,-478.05,1740
469,54569318,0.60,-478.05,1740
470,54571317,0.60,-478.05,1740
471,54573318,0.60,-477.97,1740
472,54575318,0.60,-477.97,1740
473,54577317,0.60,-477.97,1740
474,54579318,0.60,-478.01,1740
475,54581318,0.60,-478.01,1740
476,54583318,0.60,-478.01,1740
477,54585317,0.60,-478.05,1740
478,54587318,0.60,-478.05,1740
479,54589317,0.60,-478.05,1740
480,54591318,0.60,-477.97,1740
481,54593318,0.60,-477.97,1740
482,54595317,0.60,-477.97,1740
483,54597318,0.60,-478.01,1740
484,54599318,0.60,-478.01,1740
485,54601318,0.60,-478.01,1740
486,54603317,0.60,-477.99,1740
487,54605318,0.60,-477.99,1740
488,54607317,0.60,-477.99,1740
489,54609318,0.60,-477.97,1740
490,54611318,0.60,-477.97,1740
491,54613317,0.60,-477.97,1740
492,54615318,0.60,-477.89,1740
493,54617318,0.60,-477.89,1740
494,54619317,0.60,-477.89,1740
495,54621318,0.60,-477.83,1740
496,54623318,0.60,-477.83,1740
497,54625317,0.60,-477.83,1740
498,54627318,0.60,-477.88,1740
499,54629318,0.60,-477.88,1740
500,54631317,0.60,-477.88,1740
501,54633318,0.60,-477.77,1740
502,54635318,0.60,-477.77,1740
503,54637318,0.60,-477.77,1740
504,54639317,0.60,-477.89,1740
505,54641318,0.60,-477.89,1740
506,54643317,0.60,-477.89,1740
507,54645318,0.60,-477.88,1740
508,54647318,0.60,-477.88,1740
509,54649318,0.60,-477.88,1740
510,54651317,0.60,-477.99,1740
511,54653318,0.60,-477.99,1740
512,54655317,0.60,-477.99,1740
513,54657318,0.60,-478.02,1740
514,54659318,0.60,-478.02,1740
515,54661317,0.60,-478.02,1740
516,54663318,0.60,-477.99,1740
517,54665318,0.60,-477.99,1740
518,54667318,0.60,-477.99,1740
519,54669317,0.60,-478.10,1740
520,54671318,0.60,-478.10,1740
521,54673317,0.60,-478.10,1740
522,54675318,0.60,-477.89,1740
523,54677318,0.60,-477.89,1740
524,54679318,0.60,-477.89,1740
525,54681317,0.60,-478.06,1740
526,54683318,0.60,-478.06,1740
527,54685317,0.60,-478.06,1740
528,54687318,0.60,-478.09,1740
529,54689318,0.60,-478.09,1740
530,54691317,0.60,-478.09,1740
531,54693318,0.60,-478.00,1740
532,54695318,0.60,-478.00,1740
533,54697318,0.60,-478.00,1740
534,54699317,0.60,-478.11,1740
535,54701318,0.60,-478.11,1740
536,54703318,0.60,-478.11,1740
537,54705317,0.60,-478.07,1740
538,54707318,0.60,-478.07,1740
539,54709317,0.60,-478.07,1740
540,54711318,0.60,-478.09,1740
541,54713318,0.60,-478.09,1740
542,54715317,0.60,-478.09,1740
543,54717318,0.60,-478.07,1740
544,54719318,0.60,-478.07,1740
545,54721318,0.60,-478.07,1740
546,54723317,0.60,-478.05,1740
547,54725317,0.60,-478.05,1740
548,54727318,0.60,-478.05,1740
549,54729318,0.60,-478.19,1740
550,54731318,0.60,-478.19,1740
551,54733318,0.60,-478.19,1740
552,54735317,0.60,-478.10,1740
553,54737318,0.60,-478.10,1740
554,54739318,0.60,-478.10,1740
555,54741317,0.60,-478.19,1740
556,54743318,0.60,-478.19,1740
557,54745317,0.60,-478.19,1740
558,54747318,0.60,-478.19,1740
559,54749318,0.60,-478.19,1740
560,54751318,0.60,-478.19,1740
561,54753317,0.60,-478.16,1740
562,54755318,0.60,-478.16,1740
563,54757317,0.60,-478.16,1740
564,54759318,0.60,-478.12,1740
565,54761318,0.60,-478.12,1740
566,54763318,0.60,-478.12,1740
567,54765317,0.60,-478.04,1740
568,54767318,0.60,-478.04,1740
569,54769318,0.60,-478.04,1740
570,54771317,0.60,-478.07,1740
571,54773318,0.60,-478.07,1740
572,54775318,0.60,-478.07,1740
573,54777317,0.60,-477.87,1740
574,54779318,0.60,-477.87,1740
575,54781318,0.60,-477.87,1740
576,54783317,0.60,-478.04,1740
577,54785318,0.60,-478.04,1740
578,54787318,0.60,-478.04,1740
579,54789317,0.60,-478.13,1740
580,54791318,0.60,-478.13,1740
581,54793318,0.60,-478.13,1740
582,54795317,0.60,-478.04,1740
583,54797318,0.60,-478.04,1740
584,54799318,0.60,-478.04,1740
585,54801317,0.60,-478.13,1740
586,54803318,0.60,-478.13,1740
587,54805318,0.60,-478.13,1740
588,54807317,0.60,-478.09,1740
589,54809317,0.60,-478.09,1740
590,54811318,0.60,-478.09,1740
591,54813318,0.60,-478.13,1740
592,54815318,0.60,-478.13,1740
593,54817317,0.60,-478.13,1740
594,54819318,0.60,-478.03,1740
595,54821318,0.60,-478.03,1740
596,54823317,0.60,-478.03,1740
597,54825318,0.60,-477.95,1740
598,54827318,0.60,-477.95,1740
599,54829317,0.60,-477.95,1740
600,54831318,0.60,-478.00,1740
601,54833318,0.60,-478.00,1740
602,54835317,0.60,-478.00,1740
603,54837318,0.60,-477.92,1740
604,54839318,0.60,-477.92,1740
605,54841317,0.60,-477.92,1740
606,54843318,0.60,-477.90,1740
607,54845318,0.60,-477.90,1740
608,54847317,0.60,-477.90,1740
609,54849318,0.60,-477.95,1740
610,54851318,0.60,-477.95,1740
611,54853318,0.60,-477.95,1740
612,54855317,0.60,-477.83,1740
613,54857318,0.60,-477.83,1740
614,54859317,0.60,-477.83,1740
615,54861318,0.60,-477.82,1740
616,54863318,0.60,-477.82,1740
617,54865317,0.60,-477.82,1740
618,54867318,0.60,-477.70,1740
619,54869318,0.60,-477.70,1740
620,54871317,0.60,-477.70,1740
621,54873318,0.60,-477.83,1740
622,54875318,0.60,-477.83,1740
623,54877318,0.60,-477.83,1740
624,54879317,0.60,-477.72,1740
625,54881318,0.60,-477.72,1740
626,54883318,0.60,-477.72,1740
627,54885317,0.60,-477.84,1740
628,54887318,0.60,-477.84,1740
629,54889317,0.60,-477.84,1740
630,54891318,0.60,-477.89,1740
631,54893318,0.60,-477.89,1740
632,54895318,0.60,-477.89,1740
633,54897317,0.60,-477.89,1740
634,54899318,0.60,-477.89,1740
635,54901318,0.60,-477.89,1740
636,54903317,0.60,-477.88,1740
637,54905318,0.60,-477.88,1740
638,54907318,0.60,-477.88,1740
639,54909317,0.60,-477.76,1740
640,54911318,0.60,-477.76,1740
641,54913318,0.60,-477.76,1740
642,54915317,0.60,-477.76,1740
643,54917318,0.60,-477.76,1740
644,54919317,0.60,-477.76,1740
645,54921318,0.60,-477.76,1740
646,54923318,0.60,-477.76,1740
647,54925318,0.60,-477.76,1740
648,54927317,0.60,-477.66,1740
649,54929318,0.60,-477.66,1740
650,54931317,0.60,-477.66,1740
651,54933318,0.60,-477.73,1740
652,54935318,0.60,-477.73,1740
653,54937318,0.60,-477.73,1740
654,54939317,0.60,-477.79,1740
655,54941318,0.60,-477.79,1740
656,54943317,0.60,-477.79,1740
657,54945318,0.60,-477.79,1740
658,54947318,0.60,-477.79,1740
659,54949317,0.60,-477.79,1740
660,54951318,0.60,-477.80,1740
661,54953318,0.60,-477.80,1740
662,54955317,0.60,-477.80,1740
663,54957318,0.60,-477.84,1740
664,54959318,0.60,-477.84,1740
665,54961317,0.60,-477.84,1740
666,54963318,0.60,-477.90,1740
667,54965318,0.60,-477.90,1740
668,54967318,0.60,-477.90,1740
669,54969317,0.60,-477.84,1740
670,54971318,0.60,-477.84,1740
671,54973318,0.60,-477.84,1740
672,54975317,0.60,-477.89,1740
673,54977318,0.60,-477.89,1740
674,54979317,0.60,-477.89,1740
675,54981318,0.60,-477.94,1740
676,54983318,0.60,-477.94,1740
677,54985317,0.60,-477.94,1740
678,54987318,0.60,-477.18,1740
679,54989318,0.60,-477.18,1740
680,54991317,0.60,-477.18,1740
